vm_mean,vm_sd,vm_max,vm_min,vm_10perc,vm_25perc,vm_50perc,vm_75perc,vm_90perc,activity,vol_id,menmo
4.309502889,0.142612348,4.643406561,4.003824702,4.1720635,4.199883598,4.264227677,4.405034179,4.486123392,climb_stairs,m4,3.309502889
4.117723741,0.152966429,4.475557199,3.859787453,3.998148067,4.026063049,4.068608034,4.172003083,4.340570303,climb_stairs,m4,3.117723741
4.049861985,0.106202841,4.210652187,3.820594034,3.929414679,3.9520402,4.053053018,4.144240932,4.185184014,climb_stairs,m4,3.049861985
3.944582535,0.075205226,4.10947139,3.796480647,3.849790288,3.895305661,3.954460153,3.986902699,4.036504236,climb_stairs,m4,2.944582535
3.963135406,0.12047897,4.236623608,3.762055452,3.827663804,3.899568224,3.953813685,4.011776555,4.141791561,climb_stairs,m4,2.963135406
3.964855736,0.120791183,4.165578089,3.765444387,3.822193174,3.874463801,3.941537046,4.074080808,4.13299152,climb_stairs,m4,2.964855736
3.822964021,0.074121895,4.006372475,3.648455083,3.746290326,3.784028869,3.829594152,3.848369556,3.919138547,climb_stairs,m4,2.822964021
3.817663325,0.130453422,4.049439367,3.570714214,3.643626638,3.725759189,3.835581563,3.925485791,3.969397948,climb_stairs,m4,2.817663325
4.225007104,0.170920671,4.465856866,3.787061755,3.977994727,4.092659098,4.277965036,4.336422139,4.406275851,climb_stairs,m4,3.225007104
4.275305533,0.058642508,4.365916226,4.156381865,4.202707748,4.226825247,4.281832206,4.31847578,4.338955014,climb_stairs,m4,3.275305533
4.160339605,0.089865624,4.326001123,4.014006091,4.053052011,4.093922823,4.165578089,4.218520874,4.276265642,climb_stairs,m4,3.160339605
4.160075651,0.107586694,4.369420641,3.978257233,4.048809349,4.067196968,4.148702214,4.223500065,4.315077887,climb_stairs,m4,3.160075651
4.034995946,0.141329383,4.282737061,3.72320358,3.795612702,3.974402318,4.058553401,4.124339393,4.204518348,climb_stairs,m4,3.034995946
3.970661585,0.12744369,4.32069061,3.695695234,3.799158974,3.942343738,3.974086659,4.029226211,4.066597963,climb_stairs,m4,2.970661585
4.081666959,0.116487721,4.315373562,3.818590401,3.937780722,4.014481115,4.087686837,4.164965099,4.216864454,climb_stairs,m4,3.081666959
4.04092113,0.166400279,4.357728298,3.793791921,3.872522204,3.903810062,3.996158584,4.180248766,4.289221174,climb_stairs,m4,3.04092113
4.102695878,0.143995641,4.382246186,3.880879345,3.940112611,4.005576233,4.078001912,4.156804216,4.342176563,climb_stairs,m4,3.102695878
4.073908996,0.141863563,4.415880433,3.85515822,3.922072062,3.944125055,4.056363104,4.171233744,4.251408129,climb_stairs,m4,3.073908996
3.950270958,0.184885555,4.288094577,3.628824513,3.732849474,3.782005141,3.997431661,4.096101437,4.157485898,climb_stairs,m4,2.950270958
4.066600046,0.157360675,4.282141368,3.695695234,3.781947463,4.027642276,4.118149963,4.160061575,4.209439921,climb_stairs,m4,3.066600046
4.087087989,0.074478891,4.277969192,3.918168043,4.015912228,4.036820329,4.083940674,4.133609128,4.183357738,climb_stairs,m4,3.087087989
4.115079992,0.130631028,4.363578386,3.900549412,3.93807717,4.015912228,4.124026343,4.216848729,4.270448039,climb_stairs,m4,3.115079992
4.056466244,0.05844125,4.181470301,3.966698108,3.966698108,4.015912228,4.06515803,4.08721482,4.130212095,climb_stairs,m4,3.056466244
3.99919559,0.046888039,4.147165248,3.900549412,3.949425152,3.966698108,4.007318257,4.015912228,4.046223296,climb_stairs,m4,2.99919559
3.965327518,0.042907761,4.065785563,3.851185876,3.918168043,3.950264741,3.959285889,3.998724286,4.001020205,climb_stairs,m4,2.965327518
3.970461001,0.043837047,4.065785563,3.900549412,3.918168043,3.949295985,3.966698108,3.998724286,4.015912228,climb_stairs,m4,2.970461001
3.973818655,0.120603005,4.288689444,3.80252333,3.826188565,3.871336277,3.95058766,4.036820329,4.102446098,climb_stairs,m4,2.973818655
4.046723831,0.188935444,4.422807309,3.707411221,3.779569032,3.908715036,4.051008586,4.19941453,4.287669872,climb_stairs,m4,3.046723831
3.954719614,0.171221597,4.224563738,3.521073584,3.705210225,3.928568849,3.973122699,4.053529132,4.160366842,climb_stairs,m4,2.954719614
4.01052087,0.129191135,4.248048772,3.721832991,3.864211633,3.925908207,3.990093216,4.110712172,4.153061494,climb_stairs,m4,3.01052087
3.888690078,0.0910559,4.111333266,3.763411392,3.788408745,3.823262338,3.881533059,3.935059577,4.007830454,climb_stairs,m4,2.888690078
3.779528957,0.115808511,4.152083323,3.59988662,3.637658596,3.718739281,3.768491442,3.828589579,3.905562409,climb_stairs,m4,2.779528957
3.880275055,0.180708679,4.236623608,3.507281056,3.628022256,3.792446844,3.897932471,3.984184053,4.106241527,climb_stairs,m4,2.880275055
3.902339045,0.136624306,4.158222737,3.655440452,3.767272876,3.783013392,3.89170984,3.969723342,4.114990641,climb_stairs,m4,2.902339045
4.079569822,0.157014153,4.35831366,3.812573184,3.873048604,3.950583695,4.088897479,4.202161737,4.279698155,climb_stairs,m4,3.079569822
4.384452933,0.168573866,4.708329571,4.122486866,4.14605786,4.250150026,4.383117115,4.495178796,4.616463199,climb_stairs,m4,3.384452933
4.335604564,0.09710031,4.5602542,4.165578089,4.187014504,4.29222902,4.341007036,4.373941382,4.45138132,climb_stairs,m4,3.335604564
4.511477742,0.221936454,4.955928217,4.027330103,4.194413167,4.388172354,4.520360369,4.673090522,4.774554075,climb_stairs,m4,3.511477742
4.119160872,0.130000307,4.352456496,3.835920452,3.960611128,4.034906026,4.137289321,4.218672043,4.2588126,climb_stairs,m4,3.119160872
4.333029986,0.189532858,4.661501028,3.993617357,4.09298537,4.18283472,4.328027227,4.490777719,4.572789332,climb_stairs,m4,3.333029986
4.25168181,0.091905444,4.415302703,4.048809349,4.143655387,4.182080334,4.247446685,4.311964858,4.374549172,climb_stairs,m4,3.25168181
4.366369528,0.134657014,4.682795258,4.068294533,4.243843079,4.267518361,4.359484148,4.450258656,4.534047842,climb_stairs,m4,3.366369528
4.085487829,0.131285884,4.279757765,3.839908587,3.888103257,4.014004731,4.070175053,4.195913219,4.258001263,climb_stairs,m4,3.085487829
4.065267811,0.160953121,4.4008348,3.80252333,3.874673777,3.949133693,4.038302025,4.20762185,4.259075867,climb_stairs,m4,3.065267811
4.056413554,0.158391003,4.348938411,3.637951879,3.853568466,3.938461087,4.078314786,4.15514751,4.203132168,climb_stairs,m4,3.056413554
4.014979763,0.110334938,4.246246842,3.850523421,3.882981514,3.930641169,3.997443072,4.116603975,4.153367107,climb_stairs,m4,3.014979763
3.918768174,0.092066488,4.083315979,3.731416539,3.79829058,3.847540916,3.935705883,3.976333046,4.035093556,climb_stairs,m4,2.918768174
3.928895458,0.121727172,4.2058026,3.654742516,3.774845079,3.828598081,3.937639852,3.99441497,4.023527744,climb_stairs,m4,2.928895458
4.04816643,0.158503816,4.307681795,3.714972464,3.861635949,3.929706813,4.067659265,4.182994916,4.239917704,climb_stairs,m4,3.04816643
4.184948411,0.076425465,4.315373562,4.034291785,4.076807905,4.14345303,4.189393401,4.233593399,4.28017091,climb_stairs,m4,3.184948411
4.363276888,0.120005499,4.578677289,4.153311931,4.187014504,4.259440128,4.395323351,4.451553272,4.502375672,climb_stairs,m4,3.363276888
4.188070714,0.106193557,4.432026302,4.036820329,4.070987662,4.088622805,4.181773982,4.245494849,4.334248988,climb_stairs,m4,3.188070714
4.096212965,0.057885142,4.231803784,3.97183965,4.020289136,4.051643327,4.099527101,4.135460827,4.167414899,climb_stairs,m4,3.096212965
4.042915426,0.045488846,4.087686837,3.97183965,3.999807262,4.020990041,4.023527744,4.087686837,4.087686837,climb_stairs,m4,3.042915426
5.274399627,0.158894806,5.611122337,4.922874554,5.057324452,5.172531661,5.302780397,5.374258373,5.443959931,climb_stairs,m2,4.274399627
4.29086254,0.621650157,5.591995007,3.436003849,3.579144187,3.790413825,4.159702366,4.816660905,5.146306541,climb_stairs,m2,3.29086254
3.649051178,0.229748098,4.136694924,3.289593983,3.380672942,3.490320214,3.624249322,3.777243827,3.987266284,climb_stairs,m2,2.649051178
3.702027308,0.168348469,4.021625217,3.272488911,3.519549386,3.625714,3.730725234,3.804023203,3.885014666,climb_stairs,m2,2.702027308
3.640303183,0.182633454,3.949941875,3.339619922,3.398420928,3.492154198,3.614731828,3.795636604,3.884948726,climb_stairs,m2,2.640303183
3.75315417,0.1471506,3.998724286,3.46262847,3.553936989,3.606258524,3.779961564,3.85052325,3.937300646,climb_stairs,m2,2.75315417
3.654232062,0.125959239,3.987864243,3.412163118,3.513239292,3.543820501,3.64950359,3.705159618,3.790423471,climb_stairs,m2,2.654232062
3.704239706,0.149846658,3.970554888,3.45451494,3.556751521,3.606775027,3.669371033,3.834423735,3.942312075,climb_stairs,m2,2.704239706
3.615939748,0.158411783,3.905778033,3.383634081,3.412163118,3.460600087,3.610128436,3.750849828,3.855622462,climb_stairs,m2,2.615939748
3.643819317,0.197926506,4.02416172,3.266246676,3.362889068,3.482816564,3.674884527,3.73038036,3.89813789,climb_stairs,m2,2.643819317
3.830469162,0.226283778,4.202161737,3.253726278,3.587908836,3.695867689,3.867374391,4.002071397,4.081434396,climb_stairs,m2,2.830469162
4.732951765,0.537589518,5.860626142,4.10947139,4.249849556,4.305607822,4.468340861,5.139947096,5.53444647,climb_stairs,m2,3.732951765
5.194123175,0.151925113,5.383743482,4.851887914,4.983133877,5.105564958,5.246232806,5.287521641,5.382842436,climb_stairs,m2,4.194123175
5.239664267,,5.239664267,5.239664267,5.239664267,5.239664267,5.239664267,5.239664267,5.239664267,climb_stairs,m2,4.239664267
4.608320396,0.471704115,5.202040416,3.90838972,3.948794011,4.143437563,4.65544833,5.084235181,5.171189022,climb_stairs,m2,3.608320396
3.650539081,0.222054279,4.099527101,3.287266714,3.394096912,3.483742611,3.596669737,3.774740019,3.966529285,climb_stairs,m2,2.650539081
3.60760336,0.17267301,4.065785563,3.295791999,3.40572735,3.459842132,3.63725052,3.720633016,3.768624302,climb_stairs,m2,2.60760336
3.659095456,0.206987958,4.051328832,3.23011973,3.365565369,3.533367744,3.651948369,3.814578397,3.925102302,climb_stairs,m2,2.659095456
3.644854484,0.192307841,3.912955979,3.211109542,3.397389265,3.512974782,3.693923827,3.814077489,3.884398147,climb_stairs,m2,2.644854484
3.656290549,0.19158364,4.156381865,3.403179786,3.452001446,3.514325861,3.626713844,3.768153157,3.917964154,climb_stairs,m2,2.656290549
3.659905639,0.16733248,4.046288297,3.400180067,3.449780759,3.548317742,3.634444067,3.764935955,3.906494643,climb_stairs,m2,2.659905639
3.665822615,0.151936084,3.918168043,3.415152311,3.484584564,3.539490812,3.655299479,3.797823584,3.882123242,climb_stairs,m2,2.665822615
3.651874909,0.185205847,4.026063049,3.31508611,3.435455745,3.5,3.655418868,3.791942305,3.858327906,climb_stairs,m2,2.651874909
3.648902673,0.161519598,3.959617586,3.312006606,3.467338959,3.554776634,3.65891857,3.716483964,3.887376659,climb_stairs,m2,2.648902673
3.816227407,0.240402803,4.381081779,3.434518651,3.513527341,3.65700751,3.745743657,3.997446792,4.1017666,climb_stairs,m2,2.816227407
5.028254145,0.345166258,5.757426438,4.436053587,4.548460747,4.714954928,5.079971093,5.239042846,5.499787298,climb_stairs,m2,4.028254145
5.271025116,0.077404264,5.429511197,5.151282781,5.164683779,5.205319802,5.277986629,5.302097111,5.374771465,climb_stairs,m2,4.271025116
4.290476016,0.599795217,5.182879981,3.283384267,3.405606185,3.892365258,4.24366976,4.816641435,5.112987316,climb_stairs,m2,3.290476016
3.673941593,0.184801319,4.072681511,3.183182851,3.441706103,3.617888969,3.721487598,3.783692002,3.80627531,climb_stairs,m2,2.673941593
3.673378569,0.225311641,4.081441322,3.318162757,3.435186485,3.464465041,3.635496614,3.83691438,4.023639313,climb_stairs,m2,2.673378569
3.648283411,0.214614403,4.098904782,3.242731275,3.436817264,3.509612819,3.635496614,3.76966073,3.909172572,climb_stairs,m2,2.648283411
3.669418928,0.174873033,4.094545899,3.348011899,3.462996639,3.565765944,3.651948369,3.769167557,3.939535991,climb_stairs,m2,2.669418928
3.713359875,0.197136899,4.197302341,3.282607227,3.555535652,3.58923092,3.696348327,3.813242057,3.994187778,climb_stairs,m2,2.713359875
3.739082128,0.143906898,3.998724286,3.518174387,3.573070993,3.625483667,3.711191842,3.86688204,3.945714616,climb_stairs,m2,2.739082128
3.699104726,0.204808541,4.049439367,3.443420227,3.458194015,3.525954422,3.627066191,3.857372292,4.023584275,climb_stairs,m2,2.699104726
3.670172279,0.202895399,4.006372475,3.312006606,3.438972319,3.502910599,3.665505935,3.835420768,3.951091286,climb_stairs,m2,2.670172279
3.653154015,0.189768376,4.077063769,3.341910733,3.440529734,3.501093067,3.680818664,3.73892849,3.90419183,climb_stairs,m2,2.653154015
4.022142553,0.479998239,4.920282886,3.388154636,3.530476877,3.634438973,3.926483089,4.384740278,4.732178083,climb_stairs,m2,3.022142553
5.176695185,0.215762462,5.599744892,4.845574459,4.904847003,5.002145941,5.148557627,5.390136354,5.462674574,climb_stairs,m2,4.176695185
5.302114149,0.070097401,5.383743482,5.185340404,5.206104448,5.253816237,5.317684759,5.344031175,5.383743482,climb_stairs,m2,4.302114149
4.334233406,0.494513539,5.131932842,3.521073584,3.652138929,3.899392074,4.244141826,4.849915837,4.902098848,climb_stairs,m2,3.334233406
3.609941725,0.151418403,3.887447093,3.332738042,3.409769405,3.497262482,3.610850899,3.741657387,3.788332299,climb_stairs,m2,2.609941725
3.629335471,0.174841033,4.027330103,3.292694449,3.397084825,3.499270833,3.648455083,3.739781986,3.798629916,climb_stairs,m2,2.629335471
3.668295655,0.21293856,4.010827183,3.251373336,3.351057539,3.510733125,3.696384858,3.835919761,3.927072349,climb_stairs,m2,2.668295655
3.609056184,0.156808844,3.95703971,3.338855969,3.397165833,3.497810672,3.623160054,3.696385245,3.786247781,climb_stairs,m2,2.609056184
3.664173926,0.197106397,3.990422207,3.205543667,3.397389265,3.52505603,3.661361555,3.8217618,3.899501579,climb_stairs,m2,2.664173926
3.650370603,0.194692104,4.02416172,3.305067229,3.342447352,3.52089244,3.707411221,3.777281306,3.856349104,climb_stairs,m2,2.650370603
3.784845313,0.214001753,4.12867029,3.314316502,3.518464307,3.620378828,3.806160003,3.951859843,4.025048957,climb_stairs,m2,2.784845313
3.633166345,0.204958971,4.048809349,3.339619922,3.361755054,3.460784682,3.640600332,3.793101618,3.923785854,climb_stairs,m2,2.633166345
3.655682918,0.155480129,4.051328832,3.369278976,3.525128213,3.559085801,3.629166987,3.693796497,3.91625287,climb_stairs,m2,2.655682918
3.654898812,0.192363433,3.95703971,3.348011899,3.422907807,3.462986856,3.685590849,3.797817895,3.907540282,climb_stairs,m2,2.654898812
4.143629789,0.324763394,4.953353842,3.69431444,3.847213326,3.964283508,4.013998846,4.234255894,4.745222526,climb_stairs,m2,3.143629789
5.184647284,0.131508241,5.389426534,4.895333054,5.01415293,5.110387806,5.191480772,5.259322536,5.360092931,climb_stairs,m2,4.184647284
5.251821841,,5.251821841,5.251821841,5.251821841,5.251821841,5.251821841,5.251821841,5.251821841,climb_stairs,m2,4.251821841
4.265478675,0.630356983,5,2.973522614,3.309389179,3.947620072,4.12376911,4.889795536,4.964105853,climb_stairs,m2,3.265478675
3.599313793,0.18673287,4.034291785,3.238795443,3.381899229,3.423160001,3.646355788,3.71514412,3.785884083,climb_stairs,m2,2.599313793
3.605091409,0.200721845,3.907084095,3.245876505,3.364805499,3.417947881,3.636184166,3.776400802,3.861767672,climb_stairs,m2,2.605091409
3.608590139,0.210605976,4.027330103,3.258427065,3.347554572,3.425955987,3.630229945,3.789923256,3.812438598,climb_stairs,m2,2.608590139
3.589796714,0.137569848,3.80252333,3.305067229,3.397174723,3.475855913,3.578206981,3.709987964,3.743634047,climb_stairs,m2,2.589796714
3.653237104,0.181882443,4.173531759,3.350296971,3.485240472,3.550254638,3.611539083,3.723529143,3.867271981,climb_stairs,m2,2.653237104
3.617500782,0.208308227,4.083940674,3.266246676,3.368335277,3.46317672,3.625975365,3.75261242,3.908076645,climb_stairs,m2,2.617500782
3.611790603,0.204686422,4.018452337,3.295791999,3.343207779,3.410479298,3.623539222,3.789923256,3.822795299,climb_stairs,m2,2.611790603
3.77576038,0.15451812,4.163740469,3.443420227,3.607248838,3.660473415,3.780970283,3.877064003,3.945027222,climb_stairs,m2,2.77576038
4.977892169,0.485052693,5.951333241,4.25344998,4.565955061,4.644228591,4.832922807,5.109276657,5.86370741,climb_stairs,m2,3.977892169
5.262018194,0.405407798,5.945329156,4.699652614,4.799121191,4.889063643,5.246218203,5.67215254,5.77881132,climb_stairs,m2,4.262018194
5.118944208,0.118240788,5.45622655,4.924946907,4.965698668,5.043179671,5.115751492,5.188291091,5.218198141,climb_stairs,m2,4.118944208
4.190473924,0.714197025,4.719693868,2.741405866,2.741405866,4.335994038,4.503679373,4.56737636,4.649055322,climb_stairs,m5,3.190473924
4.023702182,0.193370942,4.301162634,3.704657851,3.791101288,3.861438345,3.996122637,4.227129137,4.275104701,climb_stairs,m5,3.023702182
3.902947082,0.10235024,4.046288297,3.654742516,3.777342243,3.824931595,3.90838972,3.990422207,4.022893218,climb_stairs,m5,2.902947082
3.686916895,0.154198423,3.929220726,3.299659846,3.508444379,3.595097165,3.694312117,3.79042672,3.901807253,climb_stairs,m5,2.686916895
3.785595696,0.118715631,3.980821369,3.551372256,3.648455083,3.687383171,3.792783143,3.88449194,3.927137625,climb_stairs,m5,2.785595696
3.733670433,0.087453911,3.90838972,3.572142786,3.623477766,3.671629462,3.735855799,3.785880848,3.85845718,climb_stairs,m5,2.733670433
3.720899535,0.124099469,3.969912352,3.494894235,3.590307088,3.627944636,3.714279364,3.812907679,3.889349062,climb_stairs,m5,2.720899535
3.794150533,0.108806688,4.053217417,3.614737408,3.684842037,3.733451712,3.775592697,3.834561024,3.969189206,climb_stairs,m5,2.794150533
3.806039699,0.095311113,3.954460153,3.564994204,3.696591496,3.748637806,3.806545925,3.885475275,3.930973248,climb_stairs,m5,2.806039699
3.8990931,0.094484012,4.087686837,3.690168958,3.760491518,3.842565045,3.896289926,3.985304638,4.007899194,climb_stairs,m5,2.8990931
3.763320842,0.080398363,4.001275307,3.612619605,3.687056642,3.702417197,3.772889327,3.799669694,3.81177015,climb_stairs,m5,2.763320842
3.897459322,0.065582836,4.031128874,3.758663462,3.805205886,3.839908587,3.90838972,3.954460153,3.9701017,climb_stairs,m5,2.897459322
3.925973167,,3.925973167,3.925973167,3.925973167,3.925973167,3.925973167,3.925973167,3.925973167,climb_stairs,m5,2.925973167
3.887130321,0.083581818,4.113814457,3.758663462,3.794933318,3.821089947,3.886458633,3.940403451,3.97164692,climb_stairs,m5,2.887130321
3.783210605,0.158610376,4.121868013,3.521073584,3.583628077,3.679784821,3.779959274,3.885313699,3.958630964,climb_stairs,m5,2.783210605
3.780015764,0.139007888,4.059506354,3.505826055,3.617689411,3.696373031,3.766460335,3.839535189,3.978162267,climb_stairs,m5,2.780015764
3.744740295,0.151925872,3.957684336,3.348011899,3.57003909,3.662049803,3.75662287,3.867537825,3.896557274,climb_stairs,m5,2.744740295
3.849498739,0.07642278,3.969912352,3.704657851,3.756287108,3.782343332,3.862760445,3.899403884,3.949423627,climb_stairs,m5,2.849498739
3.994546595,0.124012575,4.175975995,3.759342105,3.819187198,3.884645791,4.020036974,4.103880692,4.137557127,climb_stairs,m5,2.994546595
3.889783297,0.118306832,4.083940674,3.594922723,3.727940963,3.812573008,3.923373184,3.974889206,4.026883399,climb_stairs,m5,2.889783297
3.811703381,0.135522264,4.095791768,3.569999714,3.631909314,3.733295838,3.813148334,3.873309271,3.999871787,climb_stairs,m5,2.811703381
3.69206426,0.089108046,3.860448319,3.474396145,3.581628235,3.645829282,3.693277715,3.740463775,3.827935369,climb_stairs,m5,2.69206426
3.988056975,0.132925875,4.156381865,3.745745886,3.807011689,3.875868163,4.004454501,4.103569557,4.146056543,climb_stairs,m5,2.988056975
4.679055949,0.31932569,5.173026588,3.916214332,4.12753804,4.550024753,4.776638811,4.937103422,4.959169908,climb_stairs,m5,3.679055949
4.298030727,0.38549163,4.963643329,3.810565334,3.921031648,3.938299643,4.13946189,4.635520758,4.890110089,climb_stairs,m5,3.298030727
3.930384987,0.084905451,3.990422207,3.870347767,3.882355211,3.900366377,3.930384987,3.960403597,3.978414763,climb_stairs,m5,2.930384987
3.810737931,0.054048912,3.899895341,3.695695234,3.749488514,3.777956967,3.80788561,3.853503191,3.874300464,climb_stairs,m5,2.810737931
3.677482359,0.096214211,3.876933356,3.505826055,3.557974633,3.619496893,3.667980593,3.755777298,3.801708736,climb_stairs,m5,2.677482359
3.8423028,0.157978534,4.10263728,3.551372256,3.640188919,3.714454731,3.829927624,3.992003241,4.038083562,climb_stairs,m5,2.8423028
3.791609485,0.120230479,4.006372475,3.443420227,3.661435687,3.709470117,3.816913452,3.865893105,3.927386035,climb_stairs,m5,2.791609485
3.745906537,0.104578692,3.910999663,3.477331841,3.630580184,3.702933598,3.764766783,3.802691034,3.884960297,climb_stairs,m5,2.745906537
3.714524443,0.107240203,3.980821369,3.518174387,3.565083407,3.648979437,3.702570711,3.795135809,3.835188839,climb_stairs,m5,2.714524443
3.719046013,0.127042923,3.983383855,3.42484917,3.576064428,3.605019954,3.722168729,3.819258221,3.878556611,climb_stairs,m5,2.719046013
3.699291939,0.100344968,3.88153662,3.518174387,3.585326132,3.637922548,3.687039114,3.763237801,3.836984277,climb_stairs,m5,2.699291939
3.712117765,0.165279305,4.082691189,3.441938229,3.512368815,3.601943748,3.697413405,3.81073242,3.918168043,climb_stairs,m5,2.712117765
3.955668685,0.091654652,4.10263728,3.725943244,3.857074881,3.89727532,3.957997046,4.031757937,4.058877899,climb_stairs,m5,2.955668685
3.870325794,0.089863822,4.139160913,3.755947664,3.785849033,3.804535247,3.854495026,3.915398769,3.934150936,climb_stairs,m5,2.870325794
3.824906583,0.055547557,3.934411244,3.737564415,3.776084312,3.788408745,3.835920452,3.851185876,3.868890605,climb_stairs,m5,2.824906583
3.794782396,0.065235947,3.960905895,3.679784821,3.713735401,3.761200559,3.78638808,3.831094605,3.87232462,climb_stairs,m5,2.794782396
3.782191163,0.119817298,4.037452217,3.500728787,3.650410388,3.6867038,3.794733592,3.873474959,3.918098237,climb_stairs,m5,2.782191163
3.786546457,0.15366785,4.061391136,3.494894235,3.567140283,3.69321877,3.774241375,3.89808744,3.947099091,climb_stairs,m5,2.786546457
3.814344519,0.121886093,4.059506354,3.614737408,3.643472912,3.752372964,3.796143456,3.894650745,3.985421933,climb_stairs,m5,2.814344519
3.715042776,0.157500321,3.931816841,3.359421719,3.509510159,3.617377223,3.711099404,3.862750957,3.902967686,climb_stairs,m5,2.715042776
3.759268435,0.126007488,3.967984118,3.46262847,3.574692849,3.674928061,3.768491442,3.864410465,3.889874304,climb_stairs,m5,2.759268435
3.690169097,0.158682012,3.962193785,3.25920987,3.501894286,3.59491746,3.707067145,3.794968373,3.884988397,climb_stairs,m5,2.690169097
3.660489079,0.122609583,3.860448319,3.447862396,3.479011213,3.527768169,3.706378803,3.748469075,3.787059592,climb_stairs,m5,2.660489079
3.634133867,0.126442658,3.868369904,3.406176862,3.455843458,3.538236306,3.667263668,3.717546064,3.745473369,climb_stairs,m5,2.634133867
3.71343138,0.125566881,3.929869915,3.447862396,3.583976327,3.608909406,3.715280752,3.829430602,3.861303554,climb_stairs,m5,2.71343138
3.839790113,0.107875039,4.041872672,3.619674131,3.714214975,3.758153836,3.855819879,3.917169913,3.959617586,climb_stairs,m5,2.839790113
3.982295405,0.125945901,4.250450156,3.759342105,3.788068687,3.919144493,3.968948235,4.097659718,4.126072358,climb_stairs,m5,2.982295405
3.982741151,0.04276446,4.069548438,3.903164598,3.934929612,3.95349203,3.97183965,4.005569564,4.052210123,climb_stairs,m5,2.982741151
4.583503317,0.302684754,5.060350073,4.001275307,4.111367934,4.396296597,4.65574545,4.779410356,4.924739672,climb_stairs,m5,3.583503317
4.039807054,0.118070021,4.338955014,3.825931926,3.937780722,3.953492346,4.031443179,4.106354998,4.186701969,climb_stairs,m5,3.039807054
3.934850381,0.226359522,4.265428179,3.547778839,3.657880837,3.726624824,3.964764969,4.15085435,4.228667394,climb_stairs,m5,2.934850381
3.842785529,0.133551847,4.210652187,3.642857143,3.700106995,3.755921019,3.840237513,3.890876587,3.939982485,climb_stairs,m5,2.842785529
3.760112554,0.130618654,4.011463166,3.512368815,3.569912922,3.670066254,3.770520241,3.859781354,3.892692815,climb_stairs,m5,2.760112554
3.780183004,0.106161114,3.954460153,3.480265061,3.650271027,3.704485686,3.784365797,3.8549915,3.905835832,climb_stairs,m5,2.780183004
3.741692325,0.099670427,3.938947337,3.554962039,3.621365074,3.658579068,3.756625263,3.807214973,3.855478652,climb_stairs,m5,2.741692325
3.751516151,0.110109343,3.990422207,3.531924376,3.644677199,3.683418184,3.730390767,3.835754092,3.905835832,climb_stairs,m5,2.751516151
3.774767186,0.094364075,4.028596758,3.576425076,3.687056642,3.711015589,3.765443838,3.835255187,3.875220888,climb_stairs,m5,2.774767186
3.91881493,0.127777392,4.116294153,3.5785643,3.748324977,3.845532372,3.958642884,4.005569564,4.046096809,climb_stairs,m5,2.91881493
4.165423394,0.130252166,4.373505576,3.90969491,3.996079445,4.076437877,4.145319283,4.277969192,4.346004499,climb_stairs,m5,3.165423394
4.168400967,0.064752843,4.279757765,4.017182483,4.113814457,4.146550078,4.168638989,4.2058026,4.249249634,climb_stairs,m5,3.168400967
4.187307578,0.118698842,4.315373562,3.599177911,4.130458269,4.165578089,4.210652187,4.236021429,4.270146683,climb_stairs,m5,3.187307578
3.961939493,0.140322194,4.25344998,3.695695234,3.752005469,3.83591976,3.99744404,4.075655259,4.101267032,climb_stairs,m5,2.961939493
3.826572627,0.112755145,4.010191099,3.594213036,3.710162547,3.738246888,3.815916317,3.909531285,3.982487099,climb_stairs,m5,2.826572627
3.793497284,0.233409719,4.210046294,3.406925719,3.502512225,3.600581763,3.78469075,4.033500166,4.078627612,climb_stairs,m5,2.793497284
3.800308024,0.233978658,4.210652187,3.461891662,3.480850965,3.585644094,3.84774642,3.984008832,4.079055519,climb_stairs,m5,2.800308024
3.705703349,0.198913938,4.036820329,3.258427065,3.391014057,3.626258672,3.772178204,3.841892688,3.881601935,climb_stairs,m5,2.705703349
3.731497979,0.121833175,3.981462146,3.523970395,3.603352038,3.643378663,3.706378803,3.799499592,3.913607377,climb_stairs,m5,2.731497979
3.58559536,0.168283884,3.889415254,3.245876505,3.398000336,3.462807332,3.554603061,3.690237683,3.810624185,climb_stairs,m5,2.58559536
3.780830695,0.126195633,3.991700574,3.491242689,3.624335963,3.703106149,3.771517144,3.863894676,3.973890732,climb_stairs,m5,2.780830695
3.846070629,0.120311885,4.005735684,3.53625537,3.654315501,3.811565816,3.868699604,3.935706364,3.957168341,climb_stairs,m5,2.846070629
3.747494996,0.110950801,3.96476831,3.518174387,3.606612252,3.687572924,3.743701637,3.829089875,3.884032529,climb_stairs,m5,2.747494996
3.753676463,0.08211971,3.90838972,3.563562767,3.680823234,3.690168958,3.750160424,3.810565334,3.856084327,climb_stairs,m5,2.753676463
3.774120298,0.05491525,3.903164598,3.679784821,3.708784843,3.75305904,3.776944019,3.782168942,3.836827993,climb_stairs,m5,2.774120298
3.815637872,0.088298827,4.014006091,3.667980593,3.696385438,3.726797549,3.835914687,3.877754921,3.919729064,climb_stairs,m5,2.815637872
3.760554614,0.150603487,4.05384675,3.514547029,3.56370591,3.631582876,3.805870327,3.864397482,3.913927758,climb_stairs,m5,2.760554614
3.786121393,0.167596495,4.028596758,3.505826055,3.562701536,3.628648442,3.810505113,3.918654041,3.997817587,climb_stairs,m5,2.786121393
