vm_mean,vm_sd,vm_max,vm_min,vm_10perc,vm_25perc,vm_50perc,vm_75perc,vm_90perc,activity,vol_id,menmo
4.852074625,0.186691459,5.090006215,4.434328056,4.554880653,4.669702608,4.943558992,4.994384602,5.020366683,drink_glass,f1,3.852074625
4.90776962,0.067188856,5.047225951,4.70073811,4.823464967,4.867635725,4.911980356,4.958243511,4.987228587,drink_glass,f1,3.90776962
4.915952266,0.379186787,5.712946272,4.041241474,4.306140853,4.627722561,5.089502021,5.204858413,5.275085839,drink_glass,f1,3.915952266
5.253827909,0.049273276,5.348087585,5.153263282,5.2030211,5.218198141,5.258617806,5.28233317,5.316032739,drink_glass,f1,4.253827909
5.288073807,0.17990043,5.621569249,4.745567212,5.002346351,5.223082084,5.303060145,5.413747807,5.486997618,drink_glass,m8,4.288073807
5.101131673,0.322953318,6.208946803,4.455562907,4.691992742,4.781842031,5.173519492,5.325496856,5.450612966,drink_glass,m8,4.101131673
4.710090653,0.043068971,4.810702354,4.627446953,4.671013249,4.692047114,4.70073811,4.741264793,4.765308243,drink_glass,m8,3.710090653
5.280633009,0.183620016,5.579207024,4.394453833,5.051267774,5.147313685,5.305944443,5.427395254,5.492573836,drink_glass,m8,4.280633009
5.029629711,0.219517001,5.542047069,4.692047114,4.809641677,4.862392121,4.93736276,5.188783035,5.375682206,drink_glass,m8,4.029629711
5.302515507,0.078738052,5.514822328,5.114006377,5.204981915,5.235767881,5.291984698,5.367371046,5.414455331,drink_glass,f1,4.302515507
5.260095467,0.086347898,5.469768491,5.088502446,5.149895002,5.199095771,5.245503419,5.328733548,5.383838195,drink_glass,f1,4.260095467
5.165100477,0.108174753,5.590169944,4.9574722,5.044091301,5.083988471,5.143848728,5.234793332,5.304791756,drink_glass,f1,4.165100477
5.218663763,0.093244595,5.444056861,5.043686698,5.115502649,5.136901313,5.2030211,5.286679449,5.356285236,drink_glass,f1,4.218663763
5.099645372,0.131370101,5.431390246,4.816531905,4.927018389,4.978397205,5.105519222,5.190134345,5.260118067,drink_glass,f1,4.099645372
5.182226139,0.105994279,5.444056861,4.970320073,5.054801315,5.105519222,5.165624209,5.255220922,5.338251298,drink_glass,f1,4.182226139
5.312528479,0.127676164,5.609758262,5.024937811,5.144541917,5.225525977,5.301617004,5.422928848,5.468274453,drink_glass,m2,4.312528479
5.338123186,0.094983892,5.534677322,5.0020404,5.212817797,5.280523509,5.333997615,5.404552125,5.464308754,drink_glass,m2,4.338123186
5.320624751,0.102319209,5.518521689,4.731030867,5.204981915,5.2571622,5.31123182,5.384454176,5.459030907,drink_glass,m2,4.320624751
5.307333723,0.085830375,5.605208948,4.992852034,5.217215363,5.26225484,5.304503285,5.358332308,5.407382352,drink_glass,m2,4.307333723
5.311154745,0.08640819,5.534677322,5.096517418,5.212573053,5.257647491,5.296321403,5.374377036,5.427537378,drink_glass,m2,4.311154745
5.129854484,0.170583778,5.546648188,4.293445408,4.93736276,5.040144961,5.117496997,5.217709248,5.359425344,drink_glass,m2,4.129854484
5.10852607,0.056869993,5.241124665,4.984670378,5.039232034,5.067906221,5.105519222,5.143849111,5.188783035,drink_glass,m2,4.10852607
5.253551016,0.134805213,5.604298642,4.418767951,5.103320212,5.171670239,5.25109313,5.332443055,5.416526934,drink_glass,f1,4.253551016
5.189197592,0.139801203,5.514359733,4.867635725,5.033054009,5.083988471,5.155737458,5.316272654,5.378244126,drink_glass,f1,4.189197592
5.141530956,0.047416295,5.236255088,5.062870042,5.072730896,5.099519785,5.151777977,5.18386429,5.199779157,drink_glass,f1,4.141530956
5.153529175,0.135722291,5.605208948,4.82076715,5.013247756,5.04823671,5.125466629,5.248784139,5.329165007,drink_glass,f1,4.153529175
5.138536903,0.144415501,5.514359733,4.867635725,4.991369913,5.043180888,5.083988471,5.238568663,5.367845269,drink_glass,f1,4.138536903
5.102992337,0.046244919,5.220641918,4.963643329,5.04823671,5.079972682,5.099519785,5.14781507,5.151777977,drink_glass,f1,4.102992337
5.194506439,0.086531262,5.577835144,4.992852034,5.096867766,5.136901313,5.18386429,5.235036969,5.305416788,drink_glass,f1,4.194506439
4.973448577,0.178721256,5.423870145,4.673525087,4.792638913,4.845837147,4.911980356,5.09138372,5.262399671,drink_glass,f1,3.973448577
5.234761736,0.096411145,5.588800755,4.76809122,5.133920807,5.202040416,5.245503419,5.284748947,5.316992398,drink_glass,f1,4.234761736
5.30839616,0.105729117,5.666766706,5.014265364,5.178103324,5.245138625,5.311231841,5.374258373,5.427254594,drink_glass,f1,4.30839616
5.239001494,0.117056373,5.432799106,4.810702354,5.116797802,5.209880723,5.264920489,5.307387997,5.354380232,drink_glass,f1,4.239001494
5.246368845,0.089611409,5.515747401,5.053792272,5.133722011,5.179187138,5.239664267,5.315552779,5.361521746,drink_glass,f1,4.246368845
5.177626604,0.084563076,5.436554281,5.022906712,5.074948477,5.126586143,5.1643893,5.226502323,5.311615948,drink_glass,f1,4.177626604
5.268443171,0.061256219,5.437023495,5.087499687,5.178448274,5.232354461,5.270247642,5.315072906,5.335000564,drink_glass,f1,4.268443171
5.201199,0.130226472,5.58606137,4.963643329,5.02747553,5.087749931,5.216731325,5.304984179,5.361284021,drink_glass,f1,4.201199
5.07915621,0.163110582,5.559052188,4.353042567,4.922719071,4.974937186,5.019857263,5.20338877,5.302675207,drink_glass,f1,4.07915621
5.166331943,0.063254006,5.290538339,5.026968089,5.092509438,5.131932842,5.169079972,5.20326581,5.253278859,drink_glass,f1,4.166331943
5.219588212,0.126537448,5.466969462,4.940978173,5.0320402,5.116125742,5.243557758,5.316631861,5.383790863,drink_glass,f1,4.219588212
5.185160361,0.127995281,5.571886428,4.74341649,5.055154956,5.091509539,5.163154391,5.251940646,5.36774791,drink_glass,f1,4.185160361
5.076720335,0.045464977,5.165624209,4.992852034,5.0320402,5.045203825,5.074948477,5.104261547,5.136404682,drink_glass,f1,4.076720335
5.157061588,0.107462353,5.423399792,4.962101267,5.043180888,5.071931565,5.132926825,5.222840324,5.331748714,drink_glass,f1,4.157061588
5.085527551,0.159131707,5.549866702,4.821296294,4.911980356,4.963643329,5.060098,5.167598083,5.342073669,drink_glass,f1,4.085527551
4.937942476,0.022292668,4.96621237,4.90366377,4.917763281,4.938912547,4.940461847,4.940461847,4.955912161,drink_glass,f1,3.937942476
5.085404316,0.115463068,5.448272522,4.895333054,4.961329515,4.998595642,5.055306365,5.175614915,5.245404566,drink_glass,f1,4.085404316
5.069464755,0.146683887,5.412570403,4.839252767,4.895333054,4.960043156,5.040144046,5.165252533,5.311471941,drink_glass,f1,4.069464755
5.008634826,0.044359402,5.098018823,4.911980356,4.951753401,4.978012881,5.007137762,5.045203825,5.052479108,drink_glass,f1,4.008634826
5.161417223,0.121817412,5.568222521,4.840833964,5.043180888,5.083988471,5.140624366,5.214163365,5.339733185,drink_glass,f1,4.161417223
5.01464096,0.128909479,5.489321731,4.802741564,4.895333054,4.936329298,4.988251503,5.043180888,5.1644383,drink_glass,f1,4.01464096
5.149596486,0.095135385,5.440306864,4.859768198,5.020874792,5.103520194,5.163154391,5.204981915,5.24744836,drink_glass,f1,4.149596486
5.114216831,0.080009171,5.347610567,4.967753157,5.020874792,5.061862205,5.103520194,5.163277906,5.213306942,drink_glass,f1,4.114216831
5.09343368,0.263356446,5.536981422,4.436053587,4.687912518,4.95039141,5.110263288,5.276415064,5.430920544,drink_glass,f1,4.09343368
4.986943485,0.131867929,5.595643349,4.768626209,4.864802957,4.90366377,4.949489226,5.05770139,5.159740478,drink_glass,f1,3.986943485
5.197116068,0.087006636,5.459965613,4.984670378,5.0964173,5.136528804,5.191976739,5.251821841,5.314735894,drink_glass,f1,4.197116068
5.11480599,0.163538468,5.64873112,4.838725587,4.940461847,4.978012881,5.045203825,5.228454331,5.3529496,drink_glass,f1,4.11480599
5.19941382,0.120667552,5.478156997,4.90418397,5.062618045,5.090006215,5.191485655,5.307387997,5.347658269,drink_glass,f1,4.19941382
5.170376892,0.13518003,5.524066086,4.764344613,4.995711092,5.101020233,5.174998768,5.224549517,5.350280831,drink_glass,f1,4.170376892
5.121822511,0.047900707,5.234305989,5.01579139,5.053792272,5.088878055,5.118740395,5.143849111,5.189470877,drink_glass,f1,4.121822511
5.160101281,0.128352307,5.486532677,4.826584545,5.024328234,5.066773137,5.131932842,5.251821841,5.335478709,drink_glass,f1,4.160101281
5.123469833,0.130383505,5.732560065,4.739650379,4.974937186,5.022906712,5.12671071,5.184724878,5.28836801,drink_glass,f1,4.123469833
5.13379213,0.052254709,5.234305989,5.022906712,5.069917693,5.092511509,5.143849111,5.174998768,5.195661455,drink_glass,f1,4.13379213
5.281253757,0.103545565,5.540665988,5.061862205,5.162017518,5.197870008,5.278469585,5.360951027,5.414596657,drink_glass,f1,4.281253757
5.226953991,0.125447086,5.482346436,4.938912547,5.07117565,5.143477033,5.228454331,5.313752361,5.394725308,drink_glass,f1,4.226953991
5.23453377,0.137386097,5.480019365,4.918727229,5.036499102,5.102769897,5.270004943,5.345702069,5.392833483,drink_glass,f1,4.23453377
5.256901678,0.12745824,5.469768491,4.843468145,5.058080517,5.201304625,5.289332073,5.337105127,5.395670971,drink_glass,f1,4.256901678
5.275554829,0.140801282,5.577835144,4.940978173,5.084740577,5.136901313,5.319390789,5.386585695,5.426738191,drink_glass,f1,4.275554829
5.264870029,0.148654032,5.873235732,4.91301894,5.059386705,5.143849111,5.288608894,5.3721219,5.427114318,drink_glass,f1,4.264870029
5.11787495,0.05008312,5.213796455,5,5.063672037,5.077208475,5.113507523,5.157716628,5.182879981,drink_glass,f1,4.11787495
5.231806541,0.111919879,5.461367101,4.984670378,5.05005512,5.144964806,5.257162267,5.316992398,5.355237756,drink_glass,f1,4.231806541
5.192536491,0.140194193,5.513434427,4.845047966,4.982264347,5.107517469,5.195170442,5.289568529,5.378860197,drink_glass,f1,4.192536491
5.211453177,0.130299529,5.500927566,4.895333054,5.055052628,5.136901313,5.207431872,5.29692311,5.394629994,drink_glass,f1,4.211453177
5.154692548,0.133207187,5.498144399,4.504532864,5.00611777,5.083361097,5.150784655,5.220641918,5.321308723,drink_glass,f1,4.154692548
5.101399645,0.038823305,5.165624209,5.0320402,5.061862205,5.071931565,5.103519802,5.143849111,5.150092493,drink_glass,f1,4.101399645
5.21864627,0.178713115,5.50741615,4.830282875,4.969806796,5.045709432,5.283296283,5.370340692,5.423399792,drink_glass,f1,4.21864627
5.211556762,0.182085195,6.69259414,4.80751962,5.014264434,5.142222448,5.212817797,5.285110932,5.365136279,drink_glass,f1,4.211556762
5.188833889,0.152677923,5.695504851,4.769161138,5.025393675,5.087373952,5.151777977,5.297284371,5.388574189,drink_glass,f1,4.188833889
5.168966154,0.177322666,5.932442798,4.554656733,4.982110855,5.089629272,5.172040216,5.243557758,5.351084269,drink_glass,f1,4.168966154
5.202433581,0.069428301,5.334236743,5.091509539,5.121981441,5.155349004,5.203503036,5.246230813,5.294385647,drink_glass,f1,4.202433581
5.168440245,0.117244593,5.586518028,4.818120558,5.036853917,5.103020241,5.16340142,5.233574872,5.292851684,drink_glass,f1,4.168440245
5.177000682,0.178805156,6.264982043,4.791041811,5.009683955,5.088501779,5.148308669,5.238568663,5.381040345,drink_glass,f1,4.177000682
5.153379167,0.140883034,5.589713585,4.214890998,5.02747553,5.073440245,5.131932842,5.222473038,5.332801844,drink_glass,f1,4.153379167
5.062441018,0.151069856,5.555838995,4.794235484,4.909538699,4.960171888,5.015282766,5.125466629,5.301617004,drink_glass,f1,4.062441018
5.144511751,0.078174043,5.355237756,4.817061514,5.067906221,5.105519222,5.143849111,5.174998768,5.226502323,drink_glass,f1,4.144511751
5.17546218,0.150682018,5.493038266,4.731030867,5.01579139,5.074948477,5.145584302,5.288728018,5.392123794,drink_glass,f1,4.17546218
5.002821468,0.262288653,5.72944418,4.336602639,4.604844145,4.922097176,5.015028429,5.123475383,5.277503275,drink_glass,f1,4.002821468
5.074640051,0.154128045,5.936311643,4.317737503,5,5.037107204,5.067906221,5.120487062,5.154747303,drink_glass,f1,4.074640051
5.16661611,0.222051922,5.584691174,4.776643856,4.858193164,4.912369846,5.218198141,5.357142857,5.427819138,drink_glass,f1,4.16661611
5.148407261,0.204068154,5.592907316,4.5209264,4.857668039,4.973909546,5.189274653,5.300654561,5.385827597,drink_glass,f1,4.148407261
4.863481583,0.046958272,4.949747468,4.755769858,4.80008256,4.830282875,4.868683768,4.887246606,4.92235633,drink_glass,f1,3.863481583
5.078845309,0.176166117,5.533755414,4.609772229,4.899812086,4.982110855,5.04823671,5.186199698,5.346799521,drink_glass,f1,4.078845309
5.224330883,0.095741622,5.434677018,5.01579139,5.105519222,5.156232607,5.213796455,5.293671469,5.36570744,drink_glass,f1,4.224330883
5.128353724,0.09869663,5.601111406,4.892205379,5.027069515,5.074948477,5.125466629,5.177954785,5.233817784,drink_glass,f1,4.128353724
5.188199415,0.139668251,5.524066086,4.897937925,5.009683565,5.087373952,5.180418366,5.285231572,5.378860197,drink_glass,f1,4.188199415
5.129368875,0.126567259,5.442182185,4.900541411,4.978012881,5.022651208,5.109014445,5.226380294,5.304983396,drink_glass,f1,4.129368875
5.175742271,0.157967642,5.544808199,4.89324816,4.9738078,5.04823671,5.161918891,5.286679449,5.416527633,drink_glass,f1,4.175742271
5.047611144,0.156486888,5.55400205,4.843468145,4.922874554,4.951422178,4.997445174,5.064630999,5.321248722,drink_glass,f1,4.047611144
5.326113674,0.117957051,5.574632778,5.041663153,5.167795235,5.238203462,5.332084202,5.413747807,5.462113955,drink_glass,f4,4.326113674
5.251352772,0.117751356,5.62882523,5.018842049,5.135908003,5.17980277,5.226014207,5.298244469,5.407477808,drink_glass,f4,4.251352772
5.30650198,0.112427631,5.570054776,5.091509539,5.16513034,5.208533487,5.304743732,5.385755788,5.448834356,drink_glass,f4,4.30650198
5.263381458,0.136556706,5.655501205,4.984670378,5.088502446,5.169942805,5.256434207,5.34617288,5.446492967,drink_glass,f4,4.263381458
5.188611644,0.080909783,5.57692037,5.011720956,5.121084857,5.138141798,5.176230852,5.217709248,5.276484726,drink_glass,f4,4.188611644
5.319885623,0.10791127,5.546648188,4.609218801,5.209880723,5.246962124,5.316032652,5.395576419,5.454823741,drink_glass,f4,4.319885623
5.366669509,0.117764727,5.687885443,5.116998482,5.20890133,5.269158431,5.383268872,5.469768491,5.504265255,drink_glass,f4,4.366669509
5.268210787,0.113553105,5.565014623,4.973911531,5.153263282,5.185832278,5.245259975,5.338538099,5.411152251,drink_glass,f4,4.268210787
5.26598182,0.120365084,5.575547928,5.026460596,5.117995462,5.17684626,5.255220922,5.350710026,5.441994218,drink_glass,m1,4.26598182
5.136286911,0.186750298,6.248673329,4.70778773,5.025394692,5.062867337,5.121981223,5.178324374,5.288705432,drink_glass,m1,4.136286911
5.170978866,0.139591659,5.894480296,4.884899681,5.031380725,5.077963596,5.140872537,5.234669966,5.389473866,drink_glass,m1,4.170978866
5.060959923,0.185419542,5.608848694,4.743954262,4.831228819,4.886596364,5.062870042,5.181403097,5.301565905,drink_glass,m1,4.060959923
4.869187329,0.088720537,5.020366683,4.755769858,4.777177888,4.783843606,4.858193164,4.9265006,4.978012881,drink_glass,m1,3.869187329
5.121113925,0.191316638,6.153230444,4.765415373,4.857404879,4.965307241,5.137894047,5.263344016,5.319966234,drink_glass,m1,4.121113925
5.025106454,0.220547085,5.449677017,4.506797587,4.679197698,4.888920306,5.070925304,5.195170442,5.265840856,drink_glass,m1,4.025106454
4.752832399,0.050016185,4.85031032,4.646701705,4.686062705,4.731570046,4.775041404,4.783581614,4.80751962,drink_glass,m1,3.752832399
5.228948682,0.17171289,5.54572827,4.214890998,5.015079265,5.090882833,5.26734259,5.348801742,5.425374991,drink_glass,m1,4.228948682
5.239327782,0.119573339,5.621569249,4.801147822,5.097868682,5.180664584,5.242584656,5.305585134,5.383268873,drink_glass,m1,4.239327782
5.196601581,0.044273915,5.284748947,5.091509539,5.160976072,5.16513034,5.21134926,5.222715104,5.240540384,drink_glass,m1,4.196601581
5.244407651,0.11656914,5.500927566,4.71753135,5.105519222,5.176107573,5.243557758,5.329332541,5.385685864,drink_glass,m1,4.244407651
5.212247303,0.130211406,5.709372888,4.845047966,5.041004939,5.153263282,5.224060921,5.287282384,5.362613931,drink_glass,m1,4.212247303
5.18015748,0.266345486,5.531911136,4.589806808,4.731570046,5.05404312,5.246719041,5.39746629,5.456506607,drink_glass,m1,4.18015748
5.19757464,0.176190975,5.5,4.738573797,4.940045229,5.105519222,5.226502323,5.328135427,5.407855209,drink_glass,m1,4.19757464
4.962124765,0.04848159,5.102020408,4.849784342,4.89324816,4.93736276,4.963643329,4.987228587,5.013247756,drink_glass,m1,3.962124765
5.176179153,0.137457676,5.500463802,4.80698896,4.991829824,5.08624178,5.180663613,5.275448488,5.349756765,drink_glass,m1,4.176179153
5.166824484,0.1315331,5.483742205,4.876536911,5.002039463,5.056567745,5.166117181,5.269521379,5.341835117,drink_glass,m1,4.166824484
5.176582991,0.16198539,5.998724354,4.820237948,4.99183006,5.070925229,5.16833865,5.281489289,5.370980312,drink_glass,m1,4.176582991
5.094505367,0.157518446,5.357619026,4.65876396,4.892882488,4.99183006,5.093261817,5.218075918,5.293478851,drink_glass,m1,4.094505367
5.242589249,0.130347354,5.492573836,4.955928217,5.062870042,5.150291959,5.255220922,5.348087521,5.405354397,drink_glass,m1,4.242589249
5.157166176,0.144093636,5.549407028,4.811232605,4.978012881,5.044318314,5.172040216,5.254492716,5.344031527,drink_glass,m1,4.157166176
4.971452017,0.036470886,5.025445457,4.884899681,4.908285688,4.96260737,4.979037691,4.982110855,5.00509944,drink_glass,m1,3.971452017
5.228679835,0.129180101,5.748114154,4.982622865,5.073791018,5.135411277,5.220153254,5.335311986,5.390278356,drink_glass,m1,4.228679835
5.222187535,0.167585861,5.605208948,4.742878657,5.017049599,5.124471103,5.246232716,5.325620968,5.406581385,drink_glass,m1,4.222187535
5.114764159,0.189484412,5.480019365,4.605342949,4.7983837,5.0320402,5.126959338,5.239664267,5.355237756,drink_glass,m1,4.114764159
5.070538048,0.246081685,5.630184685,4.500566858,4.806511101,4.851229999,5.084478241,5.272183387,5.355428267,drink_glass,m1,4.070538048
5.234606483,0.099308699,5.464635843,5.011720956,5.112509668,5.163154391,5.239664267,5.299691943,5.374400756,drink_glass,m9,4.234606483
5.282077097,0.100477493,5.536981422,5.011720956,5.135013578,5.234793332,5.293430661,5.334714957,5.396709745,drink_glass,m9,4.282077097
5.252537869,0.137375591,5.528220735,3.912955979,5.136503874,5.203388805,5.258617806,5.316872251,5.370553727,drink_glass,m9,4.252537869
5.282228787,0.10659961,5.538824011,5.018842049,5.12511811,5.19025768,5.292948629,5.362377825,5.409175759,drink_glass,m9,4.282228787
5.314891932,0.042781715,5.379951445,5.204491781,5.251236312,5.290056132,5.327058383,5.336627384,5.369509536,drink_glass,m9,4.314891932
5.247087401,0.083406076,5.463702116,5.080474829,5.131932842,5.18386429,5.251821841,5.300654561,5.369509536,drink_glass,m9,4.247087401
5.249116056,0.131517691,5.73834222,4.947169877,5.110912378,5.156232607,5.232356163,5.333280122,5.432799106,drink_glass,m9,4.249116056
5.197818131,0.045895233,5.296321403,5.128949449,5.142700701,5.169079972,5.174998768,5.239664267,5.250946227,drink_glass,m9,4.197818131
5.254864389,0.083158967,5.577377776,5.045203825,5.163154391,5.194188275,5.243071207,5.288487727,5.354426876,drink_glass,f2,4.254864389
5.124449515,0.04936326,5.255220922,4.98671705,5.077963596,5.086370005,5.125466629,5.152768228,5.18386429,drink_glass,f2,4.124449515
5.112925081,0.21516661,5.682949795,4.715367841,4.835033715,5.003187521,5.077963596,5.216731325,5.467529125,drink_glass,f2,4.112925081
5.172016771,0.179577927,5.851042119,4.897417062,4.95994142,5.023033675,5.148557627,5.320229642,5.399451372,drink_glass,f2,4.172016771
5.149532873,0.191032334,5.444056861,4.618618046,4.859768198,5.001761419,5.2030211,5.284748947,5.35023321,drink_glass,f2,4.149532873
4.747022112,0.298452254,5.388006333,4.302941566,4.423384059,4.524169251,4.688783838,4.81758967,5.248177476,drink_glass,f2,3.747022112
4.967026604,0.175271471,5.320829305,4.556896545,4.68785869,4.881764566,4.966468398,5.121732244,5.181648019,drink_glass,f2,3.967026604
4.914057304,,4.914057304,4.914057304,4.914057304,4.914057304,4.914057304,4.914057304,4.914057304,drink_glass,f2,3.914057304
5.323727391,0.086389264,5.577835144,5.135411277,5.220250859,5.26734259,5.316992398,5.374258373,5.437914235,drink_glass,m3,4.323727391
5.296921191,0.097416938,5.549407028,5.117995462,5.195170442,5.226014207,5.273151093,5.355951471,5.46155391,drink_glass,m3,4.296921191
5.368202653,0.142752938,5.601111406,4.577005527,5.226890678,5.316992398,5.389899851,5.452017039,5.530066243,drink_glass,m3,4.368202653
5.203616967,0.076118933,5.468835641,4.972372653,5.132926536,5.16513034,5.202040416,5.239664267,5.277019522,drink_glass,m3,4.203616967
5.354100299,0.083447351,5.59245118,5.115502649,5.251335876,5.298247098,5.343553763,5.415868596,5.46155391,drink_glass,m3,4.354100299
5.3312224,0.110163157,5.514822328,5.107517469,5.195170442,5.242584656,5.327058383,5.421517974,5.467249365,drink_glass,m3,4.3312224
5.286376947,0.116270512,5.518521689,5.035081014,5.120985237,5.192343904,5.304503285,5.371289956,5.430920544,drink_glass,m3,4.286376947
5.227870115,0.201996403,5.69908693,4.283928199,4.979037691,5.082984524,5.25206223,5.3580949,5.465750894,drink_glass,m3,4.227870115
5.325384564,0.123255728,5.783068178,5.020874792,5.180713828,5.280402737,5.321308723,5.374258373,5.440399819,drink_glass,m3,4.325384564
5.228959856,0.153491857,5.751219924,4.943042936,5.053287473,5.090006215,5.214774928,5.335192871,5.446960457,drink_glass,f4,4.228959856
5.301854235,0.122166871,5.671716437,5.083486671,5.145435724,5.201181189,5.284748947,5.414455331,5.46155391,drink_glass,f4,4.301854235
5.201367902,0.136940385,5.50741615,4.843468145,5.042623429,5.103520194,5.18312607,5.287644171,5.412476021,drink_glass,f4,4.201367902
5.14668398,0.054275713,5.28136887,5.00458973,5.085732948,5.103520194,5.145832473,5.188783035,5.217709248,drink_glass,f4,4.14668398
5.24041309,0.142169886,5.610667682,4.99948977,5.096517418,5.145832473,5.195661455,5.331366302,5.470607342,drink_glass,f4,4.24041309
5.246534156,0.107457819,5.578749769,4.877060004,5.133920807,5.180910802,5.228210091,5.307506361,5.392170591,drink_glass,f4,4.246534156
5.167862268,0.049115293,5.319390789,5.058837488,5.105519222,5.133920807,5.179925931,5.198606564,5.226502323,drink_glass,f4,4.167862268
5.310821441,0.182653924,6.146593548,4.918208567,5.074948477,5.153136733,5.300173252,5.459264598,5.52637461,drink_glass,f4,4.310821441
5.309218609,0.146901619,5.550326337,4.955928217,5.117447145,5.188783035,5.290538339,5.439250859,5.490715726,drink_glass,f4,4.309218609
5.174122756,0.053568384,5.261042808,5.043686698,5.126710638,5.139880091,5.169079972,5.212817797,5.249720436,drink_glass,f4,4.174122756
5.149610845,0.194017135,5.579207024,4.595916555,4.963643329,4.998595642,5.119241117,5.291976744,5.447570093,drink_glass,f4,4.149610845
5.250222514,0.098722577,5.596555063,5.000510178,5.145832473,5.174998768,5.243314449,5.296321403,5.364280959,drink_glass,f4,4.250222514
5.249928636,0.052899735,5.3951036,5.151282781,5.194039827,5.226014207,5.241124462,5.27242523,5.327345208,drink_glass,f4,4.249928636
5.222516765,0.145967114,5.6170295,4.996937838,5.067906221,5.111511618,5.182879981,5.333758486,5.446773878,drink_glass,f4,4.222516765
5.191126882,0.117470948,5.544348106,4.834506074,5.044394163,5.111511618,5.188783035,5.258496321,5.353903508,drink_glass,f4,4.191126882
5.067385045,0.057153044,5.188783035,4.907823825,4.983744229,5.037107204,5.067906221,5.105519222,5.120487062,drink_glass,f4,4.067385045
5.072834143,0.271481409,5.539284563,4.70073811,4.747985541,4.792638913,5.124222185,5.328134589,5.422976438,drink_glass,m1,4.072834143
5.136229679,0.158243451,5.530527524,4.813353025,4.936897531,5.008156612,5.125466629,5.261042808,5.335049587,drink_glass,m1,4.136229679
4.863755083,0.151942623,5.455758987,4.669156284,4.741264793,4.764746125,4.81096748,4.881242732,5.073433866,drink_glass,m1,3.863755083
5.168769779,0.251714893,5.512971716,4.590362575,4.731570046,5.084736896,5.251821841,5.354523153,5.417752377,drink_glass,m1,4.168769779
5.316113284,0.221584611,5.671716437,4.762202372,4.953353842,5.161300253,5.392738799,5.468485777,5.513988785,drink_glass,m1,4.316113284
4.828808439,0.055195934,4.982622865,4.742878657,4.764344613,4.788378789,4.813882984,4.863965796,4.891260934,drink_glass,m1,3.828808439
5.149669952,0.236291775,5.579207024,4.748254244,4.834874055,4.887510113,5.216478099,5.339972483,5.441103866,drink_glass,m1,4.149669952
4.993559239,0.234623493,5.639691698,4.577005527,4.716990566,4.786647025,5.008156612,5.174998768,5.290104353,drink_glass,m1,3.993559239
4.729046505,0.054703651,4.835033715,4.620826854,4.657930283,4.697467347,4.716990566,4.764880023,4.798743842,drink_glass,m1,3.729046505
5.243440359,0.194307475,5.728553616,4.805396626,4.957778153,5.088501779,5.270488718,5.381018222,5.467249365,drink_glass,m1,4.243440359
5.117889736,0.205989556,6.32253824,4.269015085,4.918685159,5.031026187,5.102020408,5.177462936,5.38762723,drink_glass,m1,4.117889736
5.205879687,0.202735382,5.873235732,4.525438303,4.987228587,5.1017695,5.186323663,5.348087585,5.426879077,drink_glass,m1,4.205879687
5.136286473,0.161525227,5.773797251,4.623586381,4.887718797,5.062114013,5.155737838,5.228454331,5.298343701,drink_glass,m1,4.136286473
5.07764024,0.039675735,5.152768228,4.990807877,5.035081014,5.062870042,5.081980577,5.10539298,5.107517469,drink_glass,m1,4.07764024
5.020310417,0.213288847,5.954761429,4.447540022,4.834506074,4.881242732,4.96081291,5.075073354,5.321260626,drink_glass,m1,4.020310417
5.13897419,0.159720398,5.604298642,4.738573797,4.963643329,5.045455703,5.117496997,5.217098029,5.37482768,drink_glass,m1,4.13897419
4.922818407,0.155081314,5.912629168,4.742878657,4.813882984,4.842941424,4.887510113,4.937879409,5.034717285,drink_glass,m1,3.922818407
5.071987721,0.090481358,5.226502323,4.139160913,5,5.037107204,5.083988471,5.120487062,5.1513323,drink_glass,f2,4.071987721
5.173062054,0.115882381,5.525912982,5,5.037107204,5.083988471,5.147566804,5.241854559,5.349995041,drink_glass,f2,4.173062054
4.899727423,0.222237046,5.599744892,4.580905356,4.669702608,4.719153331,4.846362883,5.047225951,5.213355832,drink_glass,f2,3.899727423
5.149517175,0.236586584,5.646924393,4.534448642,4.689812664,5.07984635,5.185831508,5.315552779,5.394107715,drink_glass,f2,4.149517175
5.062284186,0.062869604,5.21037035,4.91717108,4.982878712,5.017316951,5.067906221,5.111885137,5.143700323,drink_glass,f2,4.062284186
5.216996689,0.147626187,5.584691174,4.863965796,5.061862205,5.113507523,5.181895391,5.290175498,5.445227073,drink_glass,f2,4.216996689
5.361978356,0.084503849,5.72944418,5.133920807,5.245357177,5.316992398,5.369509536,5.409034007,5.450612424,drink_glass,f2,4.361978356
5.200739247,0.131815175,5.516672318,4.98671705,5.051267774,5.079972682,5.17154696,5.304503285,5.392265814,drink_glass,f2,4.200739247
5.076101208,0.071662466,5.33949474,4.843468145,5.012636756,5.037107204,5.067906221,5.114380445,5.164142247,drink_glass,f2,4.076101208
5.085673941,0.049122094,5.204491781,5,5.03224239,5.037107204,5.083988471,5.120487062,5.127457101,drink_glass,f2,4.085673941
4.938956768,0.337001777,5.628372005,4.267819785,4.48409889,4.596324212,5.024937811,5.213796455,5.307772381,drink_glass,f2,3.938956768
4.99208483,0.303851155,5.891450048,4.336602639,4.473389653,4.793167967,5.098018823,5.174998768,5.26238486,drink_glass,f2,3.99208483
